Configuration 2:  

3 - 31 	 T:  0.8039285714285713
3 - 32 	 T:  0.8037931034482758
3 - 33 	 T:  0.8039999999999999
3 - 34 	 T:  0.8038709677419354
3 - 35 	 T:  0.80375
3 - 36 	 T:  0.8039393939393938
3 - 37 	 T:  0.8038235294117646
3 - 38 	 T:  0.8039999999999999
3 - 39 	 T:  0.8041666666666667
3 - 40 	 T:  0.8037837837837838
3 - 41 	 T:  0.8039473684210525
3 - 42 	 T:  0.8038461538461539
3 - 43 	 T:  0.8039999999999999
3 - 44 	 T:  0.8039024390243903
3 - 45 	 T:  0.8038095238095238
3 - 46 	 T:  0.803720930232558
3 - 47 	 T:  0.8038636363636363
3 - 48 	 T:  0.8037777777777778
3 - 49 	 T:  0.803695652173913
3 - 50 	 T:  0.8036170212765956
3 - 51 	 T:  0.8035416666666667
3 - 52 	 T:  0.803673469387755
3 - 53 	 T:  0.8036
4 - 5 	 T:  0.81
4 - 6 	 T:  0.8049999999999999
4 - 7 	 T:  0.8066666666666668
4 - 8 	 T:  0.805
4 - 9 	 T:  0.8039999999999999
4 - 10 	 T:  0.805
4 - 11 	 T:  0.8042857142857142
4 - 12 	 T:  0.8049999999999999
4 - 13 	 T:  0.8055555555555556
4 - 14 	 T:  0.8049999999999999
4 - 15 	 T:  0.8045454545454546
4 - 16 	 T:  0.8041666666666667
4 - 17 	 T:  0.8038461538461538
4 - 18 	 T:  0.8042857142857143
4 - 19 	 T:  0.8046666666666666
4 - 20 	 T:  0.804375
4 - 21 	 T:  0.804705882352941
4 - 22 	 T:  0.8038888888888889
4 - 23 	 T:  0.8042105263157895
4 - 24 	 T:  0.8045
4 - 25 	 T:  0.8042857142857143
4 - 26 	 T:  0.8045454545454547
4 - 27 	 T:  0.8043478260869565
4 - 28 	 T:  0.8041666666666667
4 - 29 	 T:  0.804
4 - 30 	 T:  0.8042307692307692
4 - 31 	 T:  0.804074074074074
4 - 32 	 T:  0.8039285714285714
4 - 33 	 T:  0.8041379310344827
4 - 34 	 T:  0.804
4 - 35 	 T:  0.8038709677419356
4 - 36 	 T:  0.8040625
4 - 37 	 T:  0.803939393939394
4 - 38 	 T:  0.8041176470588235
4 - 39 	 T:  0.8042857142857144
4 - 40 	 T:  0.8038888888888889
4 - 41 	 T:  0.8040540540540541
4 - 42 	 T:  0.8039473684210527
4 - 43 	 T:  0.8041025641025641
4 - 44 	 T:  0.804
4 - 45 	 T:  0.8039024390243903
4 - 46 	 T:  0.8038095238095238
4 - 47 	 T:  0.803953488372093
4 - 48 	 T:  0.8038636363636364
4 - 49 	 T:  0.8037777777777778
4 - 50 	 T:  0.803695652173913
4 - 51 	 T:  0.8036170212765958
4 - 52 	 T:  0.80375
4 - 53 	 T:  0.8036734693877552
5 - 6 	 T:  0.7999999999999998
5 - 7 	 T:  0.8050000000000002
5 - 8 	 T:  0.8033333333333333
5 - 9 	 T:  0.8025
5 - 10 	 T:  0.804
5 - 11 	 T:  0.8033333333333332
5 - 12 	 T:  0.8042857142857143
5 - 13 	 T:  0.805
5 - 14 	 T:  0.8044444444444444
5 - 15 	 T:  0.8039999999999999
5 - 16 	 T:  0.8036363636363636
5 - 17 	 T:  0.8033333333333333
5 - 18 	 T:  0.8038461538461538
5 - 19 	 T:  0.8042857142857144
5 - 20 	 T:  0.8039999999999999
5 - 21 	 T:  0.8043749999999998
5 - 22 	 T:  0.8035294117647059
5 - 23 	 T:  0.8038888888888889
5 - 24 	 T:  0.8042105263157894
5 - 25 	 T:  0.8039999999999999
5 - 26 	 T:  0.8042857142857143
5 - 27 	 T:  0.804090909090909
5 - 28 	 T:  0.8039130434782608
5 - 29 	 T:  0.80375
5 - 30 	 T:  0.8039999999999999
5 - 31 	 T:  0.8038461538461538
5 - 32 	 T:  0.8037037037037037
5 - 33 	 T:  0.8039285714285713
5 - 34 	 T:  0.8037931034482758
5 - 35 	 T:  0.8036666666666666
5 - 36 	 T:  0.8038709677419354
5 - 37 	 T:  0.80375
5 - 38 	 T:  0.8039393939393938
5 - 39 	 T:  0.8041176470588235
5 - 40 	 T:  0.8037142857142857
5 - 41 	 T:  0.8038888888888889
5 - 42 	 T:  0.8037837837837838
5 - 43 	 T:  0.8039473684210525
5 - 44 	 T:  0.8038461538461539
5 - 45 	 T:  0.80375
5 - 46 	 T:  0.8036585365853658
5 - 47 	 T:  0.8038095238095238
5 - 48 	 T:  0.8037209302325582
5 - 49 	 T:  0.8036363636363636
5 - 50 	 T:  0.8035555555555555
5 - 51 	 T:  0.8034782608695652
5 - 52 	 T:  0.8036170212765956
5 - 53 	 T:  0.8035416666666667
6 - 7 	 T:  0.8100000000000005
6 - 8 	 T:  0.8050000000000002
6 - 9 	 T:  0.8033333333333333
6 - 10 	 T:  0.8050000000000002
6 - 11 	 T:  0.8039999999999999
6 - 12 	 T:  0.805
6 - 13 	 T:  0.8057142857142858
6 - 14 	 T:  0.8049999999999999
6 - 15 	 T:  0.8044444444444445
6 - 16 	 T:  0.804
6 - 17 	 T:  0.8036363636363636
6 - 18 	 T:  0.8041666666666667
6 - 19 	 T:  0.8046153846153847
6 - 20 	 T:  0.8042857142857143
6 - 21 	 T:  0.8046666666666665
6 - 22 	 T:  0.8037500000000001
6 - 23 	 T:  0.8041176470588235
6 - 24 	 T:  0.8044444444444444
6 - 25 	 T:  0.8042105263157895
6 - 26 	 T:  0.8045000000000002
6 - 27 	 T:  0.8042857142857143
6 - 28 	 T:  0.804090909090909
6 - 29 	 T:  0.803913043478261
6 - 30 	 T:  0.8041666666666666
6 - 31 	 T:  0.804
6 - 32 	 T:  0.8038461538461538
6 - 33 	 T:  0.804074074074074
6 - 34 	 T:  0.8039285714285713
6 - 35 	 T:  0.8037931034482759
6 - 36 	 T:  0.8039999999999999
6 - 37 	 T:  0.8038709677419356
6 - 38 	 T:  0.8040624999999999
6 - 39 	 T:  0.8042424242424242
6 - 40 	 T:  0.8038235294117646
6 - 41 	 T:  0.804
6 - 42 	 T:  0.803888888888889
6 - 43 	 T:  0.8040540540540541
6 - 44 	 T:  0.8039473684210527
6 - 45 	 T:  0.8038461538461539
6 - 46 	 T:  0.80375
6 - 47 	 T:  0.8039024390243903
6 - 48 	 T:  0.803809523809524
6 - 49 	 T:  0.8037209302325582
6 - 50 	 T:  0.8036363636363636
6 - 51 	 T:  0.8035555555555557
6 - 52 	 T:  0.803695652173913
6 - 53 	 T:  0.8036170212765958
7 - 8 	 T:  0.7999999999999998
7 - 9 	 T:  0.7999999999999998
7 - 10 	 T:  0.8033333333333333
7 - 11 	 T:  0.8024999999999998
7 - 12 	 T:  0.8039999999999999
7 - 13 	 T:  0.805
7 - 14 	 T:  0.8042857142857142
7 - 15 	 T:  0.80375
7 - 16 	 T:  0.8033333333333333
7 - 17 	 T:  0.8029999999999999
7 - 18 	 T:  0.8036363636363636
7 - 19 	 T:  0.8041666666666667
7 - 20 	 T:  0.8038461538461538
7 - 21 	 T:  0.8042857142857142
7 - 22 	 T:  0.8033333333333333
7 - 23 	 T:  0.80375
7 - 24 	 T:  0.8041176470588234
7 - 25 	 T:  0.8038888888888889
7 - 26 	 T:  0.8042105263157895
7 - 27 	 T:  0.8039999999999999
7 - 28 	 T:  0.8038095238095238
7 - 29 	 T:  0.8036363636363636
7 - 30 	 T:  0.8039130434782608
7 - 31 	 T:  0.80375
7 - 32 	 T:  0.8036
7 - 33 	 T:  0.8038461538461538
7 - 34 	 T:  0.8037037037037037
7 - 35 	 T:  0.8035714285714286
7 - 36 	 T:  0.8037931034482758
7 - 37 	 T:  0.8036666666666666
7 - 38 	 T:  0.8038709677419354
7 - 39 	 T:  0.8040625
7 - 40 	 T:  0.8036363636363636
7 - 41 	 T:  0.8038235294117646
7 - 42 	 T:  0.8037142857142858
7 - 43 	 T:  0.8038888888888889
7 - 44 	 T:  0.8037837837837838
7 - 45 	 T:  0.8036842105263158
7 - 46 	 T:  0.8035897435897434
7 - 47 	 T:  0.80375
7 - 48 	 T:  0.8036585365853659
7 - 49 	 T:  0.8035714285714286
7 - 50 	 T:  0.8034883720930232
7 - 51 	 T:  0.803409090909091
7 - 52 	 T:  0.8035555555555555
7 - 53 	 T:  0.8034782608695652
8 - 9 	 T:  0.7999999999999998
8 - 10 	 T:  0.8050000000000002
8 - 11 	 T:  0.8033333333333331
8 - 12 	 T:  0.8049999999999999
8 - 13 	 T:  0.806
8 - 14 	 T:  0.8049999999999998
8 - 15 	 T:  0.8042857142857143
8 - 16 	 T:  0.8037500000000001
8 - 17 	 T:  0.8033333333333332
8 - 18 	 T:  0.8039999999999999
8 - 19 	 T:  0.8045454545454547
8 - 20 	 T:  0.8041666666666666
8 - 21 	 T:  0.8046153846153844
8 - 22 	 T:  0.8035714285714286
8 - 23 	 T:  0.8039999999999999
8 - 24 	 T:  0.8043749999999998
8 - 25 	 T:  0.8041176470588234
8 - 26 	 T:  0.8044444444444445
8 - 27 	 T:  0.8042105263157894
8 - 28 	 T:  0.8039999999999999
8 - 29 	 T:  0.8038095238095238
8 - 30 	 T:  0.804090909090909
8 - 31 	 T:  0.8039130434782608
8 - 32 	 T:  0.80375
8 - 33 	 T:  0.8039999999999999
8 - 34 	 T:  0.8038461538461538
8 - 35 	 T:  0.8037037037037037
8 - 36 	 T:  0.8039285714285713
8 - 37 	 T:  0.8037931034482758
8 - 38 	 T:  0.8039999999999999
8 - 39 	 T:  0.8041935483870968
8 - 40 	 T:  0.80375
8 - 41 	 T:  0.8039393939393938
8 - 42 	 T:  0.8038235294117647
8 - 43 	 T:  0.8039999999999999
8 - 44 	 T:  0.8038888888888889
8 - 45 	 T:  0.8037837837837838
8 - 46 	 T:  0.8036842105263157
8 - 47 	 T:  0.8038461538461538
8 - 48 	 T:  0.8037500000000002
8 - 49 	 T:  0.8036585365853659
8 - 50 	 T:  0.8035714285714286
8 - 51 	 T:  0.8034883720930234
8 - 52 	 T:  0.8036363636363636
8 - 53 	 T:  0.8035555555555557
9 - 10 	 T:  0.8100000000000005
9 - 11 	 T:  0.8049999999999997
9 - 12 	 T:  0.8066666666666666
9 - 13 	 T:  0.8075000000000001
9 - 14 	 T:  0.8059999999999998
9 - 15 	 T:  0.805
9 - 16 	 T:  0.8042857142857144
9 - 17 	 T:  0.80375
9 - 18 	 T:  0.8044444444444445
9 - 19 	 T:  0.805
9 - 20 	 T:  0.8045454545454546
9 - 21 	 T:  0.8049999999999998
9 - 22 	 T:  0.8038461538461539
9 - 23 	 T:  0.8042857142857143
9 - 24 	 T:  0.8046666666666665
9 - 25 	 T:  0.804375
9 - 26 	 T:  0.8047058823529413
9 - 27 	 T:  0.8044444444444444
9 - 28 	 T:  0.8042105263157895
9 - 29 	 T:  0.8039999999999999
9 - 30 	 T:  0.8042857142857143
9 - 31 	 T:  0.804090909090909
9 - 32 	 T:  0.803913043478261
9 - 33 	 T:  0.8041666666666666
9 - 34 	 T:  0.804
9 - 35 	 T:  0.8038461538461538
9 - 36 	 T:  0.804074074074074
9 - 37 	 T:  0.8039285714285713
9 - 38 	 T:  0.8041379310344827
9 - 39 	 T:  0.8043333333333335
9 - 40 	 T:  0.8038709677419356
9 - 41 	 T:  0.8040624999999999
9 - 42 	 T:  0.803939393939394
9 - 43 	 T:  0.8041176470588234
9 - 44 	 T:  0.804
9 - 45 	 T:  0.8038888888888889
9 - 46 	 T:  0.8037837837837837
9 - 47 	 T:  0.8039473684210525
9 - 48 	 T:  0.8038461538461539
9 - 49 	 T:  0.80375
9 - 50 	 T:  0.8036585365853658
9 - 51 	 T:  0.8035714285714286
9 - 52 	 T:  0.803720930232558
9 - 53 	 T:  0.8036363636363636
10 - 11 	 T:  0.7999999999999989
10 - 12 	 T:  0.8049999999999997
10 - 13 	 T:  0.8066666666666666
10 - 14 	 T:  0.8049999999999997
10 - 15 	 T:  0.8039999999999999
10 - 16 	 T:  0.8033333333333333
10 - 17 	 T:  0.8028571428571427
10 - 18 	 T:  0.80375
10 - 19 	 T:  0.8044444444444445
10 - 20 	 T:  0.8039999999999999
10 - 21 	 T:  0.8045454545454543
10 - 22 	 T:  0.8033333333333333
10 - 23 	 T:  0.8038461538461538
10 - 24 	 T:  0.8042857142857142
10 - 25 	 T:  0.8039999999999999
10 - 26 	 T:  0.8043750000000001
10 - 27 	 T:  0.8041176470588234
10 - 28 	 T:  0.8038888888888889
10 - 29 	 T:  0.8036842105263158
10 - 30 	 T:  0.8039999999999999
10 - 31 	 T:  0.8038095238095238
10 - 32 	 T:  0.8036363636363636
10 - 33 	 T:  0.8039130434782608
10 - 34 	 T:  0.80375
10 - 35 	 T:  0.8036
10 - 36 	 T:  0.8038461538461538
10 - 37 	 T:  0.8037037037037037
10 - 38 	 T:  0.8039285714285713
10 - 39 	 T:  0.8041379310344827
10 - 40 	 T:  0.8036666666666666
10 - 41 	 T:  0.8038709677419354
10 - 42 	 T:  0.8037500000000001
10 - 43 	 T:  0.8039393939393938
10 - 44 	 T:  0.8038235294117647
10 - 45 	 T:  0.8037142857142857
10 - 46 	 T:  0.803611111111111
10 - 47 	 T:  0.8037837837837838
10 - 48 	 T:  0.8036842105263159
10 - 49 	 T:  0.8035897435897436
10 - 50 	 T:  0.8035
10 - 51 	 T:  0.8034146341463414
10 - 52 	 T:  0.8035714285714286
10 - 53 	 T:  0.8034883720930232
11 - 12 	 T:  0.8100000000000005
11 - 13 	 T:  0.8100000000000005
11 - 14 	 T:  0.8066666666666666
11 - 15 	 T:  0.8050000000000002
11 - 16 	 T:  0.8040000000000003
11 - 17 	 T:  0.8033333333333333
11 - 18 	 T:  0.8042857142857144
11 - 19 	 T:  0.8050000000000002
11 - 20 	 T:  0.8044444444444445
11 - 21 	 T:  0.8049999999999999
11 - 22 	 T:  0.8036363636363638
11 - 23 	 T:  0.8041666666666667
11 - 24 	 T:  0.8046153846153845
11 - 25 	 T:  0.8042857142857143
11 - 26 	 T:  0.8046666666666668
11 - 27 	 T:  0.804375
11 - 28 	 T:  0.8041176470588235
11 - 29 	 T:  0.8038888888888889
11 - 30 	 T:  0.8042105263157895
11 - 31 	 T:  0.8039999999999999
11 - 32 	 T:  0.803809523809524
11 - 33 	 T:  0.804090909090909
11 - 34 	 T:  0.803913043478261
11 - 35 	 T:  0.80375
11 - 36 	 T:  0.804
11 - 37 	 T:  0.8038461538461538
11 - 38 	 T:  0.804074074074074
11 - 39 	 T:  0.8042857142857144
11 - 40 	 T:  0.8037931034482759
11 - 41 	 T:  0.8039999999999999
11 - 42 	 T:  0.8038709677419356
11 - 43 	 T:  0.8040624999999999
11 - 44 	 T:  0.803939393939394
11 - 45 	 T:  0.8038235294117646
11 - 46 	 T:  0.8037142857142856
11 - 47 	 T:  0.8038888888888889
11 - 48 	 T:  0.8037837837837838
11 - 49 	 T:  0.8036842105263158
11 - 50 	 T:  0.8035897435897434
11 - 51 	 T:  0.8035
11 - 52 	 T:  0.8036585365853658
11 - 53 	 T:  0.8035714285714286
12 - 13 	 T:  0.8100000000000005
12 - 14 	 T:  0.8049999999999997
12 - 15 	 T:  0.8033333333333333
12 - 16 	 T:  0.8025000000000002
12 - 17 	 T:  0.8019999999999999
12 - 18 	 T:  0.8033333333333333
12 - 19 	 T:  0.8042857142857144
12 - 20 	 T:  0.80375
12 - 21 	 T:  0.8044444444444443
12 - 22 	 T:  0.8030000000000002
12 - 23 	 T:  0.8036363636363636
12 - 24 	 T:  0.8041666666666666
12 - 25 	 T:  0.8038461538461538
12 - 26 	 T:  0.8042857142857144
12 - 27 	 T:  0.8039999999999999
12 - 28 	 T:  0.80375
12 - 29 	 T:  0.8035294117647059
12 - 30 	 T:  0.8038888888888889
12 - 31 	 T:  0.8036842105263158
12 - 32 	 T:  0.8035
12 - 33 	 T:  0.8038095238095238
12 - 34 	 T:  0.8036363636363636
12 - 35 	 T:  0.8034782608695652
12 - 36 	 T:  0.80375
12 - 37 	 T:  0.8036
12 - 38 	 T:  0.8038461538461538
12 - 39 	 T:  0.804074074074074
12 - 40 	 T:  0.8035714285714286
12 - 41 	 T:  0.8037931034482758
12 - 42 	 T:  0.8036666666666668
12 - 43 	 T:  0.8038709677419354
12 - 44 	 T:  0.8037500000000001
12 - 45 	 T:  0.8036363636363636
12 - 46 	 T:  0.8035294117647058
12 - 47 	 T:  0.8037142857142857
12 - 48 	 T:  0.8036111111111112
12 - 49 	 T:  0.8035135135135135
12 - 50 	 T:  0.8034210526315789
12 - 51 	 T:  0.8033333333333333
12 - 52 	 T:  0.8035
12 - 53 	 T:  0.8034146341463414
13 - 14 	 T:  0.7999999999999989
13 - 15 	 T:  0.7999999999999998
13 - 16 	 T:  0.8000000000000002
13 - 17 	 T:  0.7999999999999998
13 - 18 	 T:  0.8019999999999999
13 - 19 	 T:  0.8033333333333333
13 - 20 	 T:  0.8028571428571427
13 - 21 	 T:  0.8037499999999997
13 - 22 	 T:  0.8022222222222223
13 - 23 	 T:  0.8029999999999999
13 - 24 	 T:  0.8036363636363635
13 - 25 	 T:  0.8033333333333332
13 - 26 	 T:  0.8038461538461539
13 - 27 	 T:  0.8035714285714285
13 - 28 	 T:  0.8033333333333332
13 - 29 	 T:  0.803125
13 - 30 	 T:  0.8035294117647058
13 - 31 	 T:  0.8033333333333332
13 - 32 	 T:  0.8031578947368421
13 - 33 	 T:  0.8035
13 - 34 	 T:  0.8033333333333332
13 - 35 	 T:  0.8031818181818182
13 - 36 	 T:  0.8034782608695651
13 - 37 	 T:  0.8033333333333333
13 - 38 	 T:  0.8035999999999999
13 - 39 	 T:  0.8038461538461538
13 - 40 	 T:  0.8033333333333332
13 - 41 	 T:  0.8035714285714286
13 - 42 	 T:  0.8034482758620691
13 - 43 	 T:  0.8036666666666666
13 - 44 	 T:  0.8035483870967743
13 - 45 	 T:  0.8034375
13 - 46 	 T:  0.8033333333333332
13 - 47 	 T:  0.8035294117647059
13 - 48 	 T:  0.8034285714285716
13 - 49 	 T:  0.8033333333333333
13 - 50 	 T:  0.8032432432432433
13 - 51 	 T:  0.8031578947368422
13 - 52 	 T:  0.8033333333333333
13 - 53 	 T:  0.80325
14 - 15 	 T:  0.8000000000000007
14 - 16 	 T:  0.8000000000000007
14 - 17 	 T:  0.8000000000000002
14 - 18 	 T:  0.8025000000000002
14 - 19 	 T:  0.8040000000000003
14 - 20 	 T:  0.8033333333333333
14 - 21 	 T:  0.8042857142857142
14 - 22 	 T:  0.8025000000000002
14 - 23 	 T:  0.8033333333333333
14 - 24 	 T:  0.8039999999999999
14 - 25 	 T:  0.8036363636363636
14 - 26 	 T:  0.8041666666666668
14 - 27 	 T:  0.8038461538461538
14 - 28 	 T:  0.8035714285714286
14 - 29 	 T:  0.8033333333333333
14 - 30 	 T:  0.80375
14 - 31 	 T:  0.8035294117647059
14 - 32 	 T:  0.8033333333333333
14 - 33 	 T:  0.8036842105263158
14 - 34 	 T:  0.8035
14 - 35 	 T:  0.8033333333333333
14 - 36 	 T:  0.8036363636363636
14 - 37 	 T:  0.8034782608695652
14 - 38 	 T:  0.80375
14 - 39 	 T:  0.804
14 - 40 	 T:  0.8034615384615384
14 - 41 	 T:  0.8037037037037037
14 - 42 	 T:  0.8035714285714287
14 - 43 	 T:  0.8037931034482758
14 - 44 	 T:  0.8036666666666668
14 - 45 	 T:  0.8035483870967742
14 - 46 	 T:  0.8034374999999999
14 - 47 	 T:  0.8036363636363636
14 - 48 	 T:  0.803529411764706
14 - 49 	 T:  0.8034285714285715
14 - 50 	 T:  0.8033333333333332
14 - 51 	 T:  0.8032432432432433
14 - 52 	 T:  0.8034210526315789
14 - 53 	 T:  0.8033333333333333
15 - 16 	 T:  0.8000000000000007
15 - 17 	 T:  0.7999999999999998
15 - 18 	 T:  0.8033333333333333
15 - 19 	 T:  0.8050000000000002
15 - 20 	 T:  0.8039999999999999
15 - 21 	 T:  0.8049999999999997
15 - 22 	 T:  0.802857142857143
15 - 23 	 T:  0.80375
15 - 24 	 T:  0.8044444444444443
15 - 25 	 T:  0.8039999999999999
15 - 26 	 T:  0.8045454545454547
15 - 27 	 T:  0.8041666666666666
15 - 28 	 T:  0.8038461538461538
15 - 29 	 T:  0.8035714285714286
15 - 30 	 T:  0.8039999999999999
15 - 31 	 T:  0.80375
15 - 32 	 T:  0.8035294117647059
15 - 33 	 T:  0.8038888888888889
15 - 34 	 T:  0.8036842105263158
15 - 35 	 T:  0.8035
15 - 36 	 T:  0.8038095238095238
15 - 37 	 T:  0.8036363636363636
15 - 38 	 T:  0.8039130434782608
15 - 39 	 T:  0.8041666666666667
15 - 40 	 T:  0.8036
15 - 41 	 T:  0.8038461538461538
15 - 42 	 T:  0.8037037037037038
15 - 43 	 T:  0.8039285714285713
15 - 44 	 T:  0.8037931034482759
15 - 45 	 T:  0.8036666666666666
15 - 46 	 T:  0.8035483870967741
15 - 47 	 T:  0.80375
15 - 48 	 T:  0.8036363636363637
15 - 49 	 T:  0.8035294117647059
15 - 50 	 T:  0.8034285714285714
15 - 51 	 T:  0.8033333333333333
15 - 52 	 T:  0.8035135135135134
15 - 53 	 T:  0.8034210526315789
16 - 17 	 T:  0.7999999999999989
16 - 18 	 T:  0.8049999999999997
16 - 19 	 T:  0.8066666666666666
16 - 20 	 T:  0.8049999999999997
16 - 21 	 T:  0.8059999999999995
16 - 22 	 T:  0.8033333333333333
16 - 23 	 T:  0.8042857142857142
16 - 24 	 T:  0.8049999999999997
16 - 25 	 T:  0.8044444444444443
16 - 26 	 T:  0.805
16 - 27 	 T:  0.8045454545454543
16 - 28 	 T:  0.8041666666666666
16 - 29 	 T:  0.8038461538461538
16 - 30 	 T:  0.8042857142857142
16 - 31 	 T:  0.8039999999999999
16 - 32 	 T:  0.80375
16 - 33 	 T:  0.8041176470588234
16 - 34 	 T:  0.8038888888888889
16 - 35 	 T:  0.8036842105263158
16 - 36 	 T:  0.8039999999999999
16 - 37 	 T:  0.8038095238095238
16 - 38 	 T:  0.804090909090909
16 - 39 	 T:  0.8043478260869565
16 - 40 	 T:  0.80375
16 - 41 	 T:  0.8039999999999999
16 - 42 	 T:  0.8038461538461539
16 - 43 	 T:  0.8040740740740739
16 - 44 	 T:  0.8039285714285714
16 - 45 	 T:  0.8037931034482758
16 - 46 	 T:  0.8036666666666665
16 - 47 	 T:  0.8038709677419354
16 - 48 	 T:  0.8037500000000001
16 - 49 	 T:  0.8036363636363636
16 - 50 	 T:  0.8035294117647058
16 - 51 	 T:  0.8034285714285715
16 - 52 	 T:  0.803611111111111
16 - 53 	 T:  0.8035135135135135
17 - 18 	 T:  0.8100000000000005
17 - 19 	 T:  0.8100000000000005
17 - 20 	 T:  0.8066666666666666
17 - 21 	 T:  0.8074999999999997
17 - 22 	 T:  0.8040000000000003
17 - 23 	 T:  0.805
17 - 24 	 T:  0.8057142857142855
17 - 25 	 T:  0.8049999999999999
17 - 26 	 T:  0.8055555555555558
17 - 27 	 T:  0.8049999999999999
17 - 28 	 T:  0.8045454545454546
